application,law,repetition,period,operation,full_support,E_failure_excluded,E_lower_count,E_lower_exact,E_point_attempts,E_point_fraction,E_success_excluded,E_upper_count,E_upper_exact,E_width,R_failure_excluded,R_lower_count,R_lower_exact,R_minus_E_lower_count,R_minus_E_lower_exact,R_minus_E_point_attempts,R_minus_E_point_fraction,R_minus_E_upper_count,R_minus_E_upper_exact,R_minus_E_width,R_point_attempts,R_point_fraction,R_success_excluded,R_upper_count,R_upper_exact,R_width,attempts,equivalent_for_all_states,hidden_native_coordinates,information,known_native_coordinates,mechanism,missing_fraction,revealed_native_coordinates,same_R_routes_qualified,same_marginal_bounds_but_possible_difference,R_and_K_difference_not_determined,R_fixed_true_K_unknown,event_difference_undecided
deathstarbench_social_network,NC,2,test,compose_post,True,0,247,247/1200,334,0.2783333333333333,0,1113,371/400,0.7216666666666667,0,617,617/1200,0,0,439,0.36583333333333334,761,761/1200,0.6341666666666667,704,0.5866666666666667,0,1113,371/400,0.41333333333333333,1200,439,4092,required_completions,16368,uniform_coordinates,0.25,3138,True,391,391,370,761
deathstarbench_social_network,NC,2,test,compose_post,True,0,834,139/200,921,0.7675,0,1113,371/400,0.2325,0,834,139/200,0,0,921,0.7675,279,93/400,0.2325,921,0.7675,0,1113,371/400,0.2325,1200,921,4092,all_native,16368,uniform_coordinates,0.25,4092,True,279,279,,279
deathstarbench_social_network,NC,2,test,compose_post,True,0,0,0,85,0.07083333333333333,0,1115,223/240,0.9291666666666667,0,1,1/1200,0,0,180,0.15,1020,17/20,0.85,86,0.07166666666666667,0,1115,223/240,0.9283333333333333,1200,180,8184,none,16368,uniform_coordinates,0.5,0,True,1019,1019,1,1020
deathstarbench_social_network,NC,2,test,compose_post,True,0,1,1/1200,86,0.07166666666666667,0,1115,223/240,0.9283333333333333,0,1,1/1200,0,0,919,0.7658333333333334,281,281/1200,0.23416666666666666,86,0.07166666666666667,0,1115,223/240,0.9283333333333333,1200,919,8184,selection_and_admission,16368,uniform_coordinates,0.5,1307,True,281,281,,281
deathstarbench_social_network,NC,2,test,compose_post,True,0,0,0,87,0.0725,0,1113,371/400,0.9275,0,1,1/1200,0,0,182,0.15166666666666667,1018,509/600,0.8483333333333334,88,0.07333333333333333,0,1113,371/400,0.9266666666666666,1200,182,8184,entry_result,16368,uniform_coordinates,0.5,632,True,1017,1017,1,1018
deathstarbench_social_network,NC,2,test,compose_post,True,0,42,7/200,127,0.10583333333333333,0,1115,223/240,0.8941666666666667,0,390,13/40,0,0,180,0.15,1020,17/20,0.85,475,0.3958333333333333,0,1115,223/240,0.6041666666666666,1200,180,8184,required_completions,16368,uniform_coordinates,0.5,6245,True,672,672,348,1020
deathstarbench_social_network,NC,2,test,compose_post,True,0,834,139/200,921,0.7675,0,1113,371/400,0.2325,0,834,139/200,0,0,921,0.7675,279,93/400,0.2325,921,0.7675,0,1113,371/400,0.2325,1200,921,8184,all_native,16368,uniform_coordinates,0.5,8184,True,279,279,,279
deathstarbench_social_network,NC,2,test,compose_post,True,0,0,0,84,0.07,0,1116,93/100,0.93,0,0,0,0,0,92,0.07666666666666666,1108,277/300,0.9233333333333333,84,0.07,0,1116,93/100,0.93,1200,92,12276,none,16368,uniform_coordinates,0.75,0,True,1108,1108,,1108
deathstarbench_social_network,NC,2,test,compose_post,True,0,0,0,84,0.07,0,1116,93/100,0.93,0,0,0,0,0,918,0.765,282,47/200,0.235,84,0.07,0,1116,93/100,0.93,1200,918,12276,selection_and_admission,16368,uniform_coordinates,0.75,1967,True,282,282,,282
deathstarbench_social_network,NC,2,test,compose_post,True,0,0,0,87,0.0725,0,1113,371/400,0.9275,0,0,0,0,0,95,0.07916666666666666,1105,221/240,0.9208333333333333,87,0.0725,0,1113,371/400,0.9275,1200,95,12276,entry_result,16368,uniform_coordinates,0.75,938,True,1105,1105,,1105
deathstarbench_social_network,NC,2,test,compose_post,True,0,1,1/1200,85,0.07083333333333333,0,1116,93/100,0.9291666666666667,0,183,61/400,0,0,92,0.07666666666666666,1108,277/300,0.9233333333333333,267,0.2225,0,1116,93/100,0.7775,1200,92,12276,required_completions,16368,uniform_coordinates,0.75,9371,True,926,926,182,1108
deathstarbench_social_network,NC,2,test,compose_post,True,0,834,139/200,921,0.7675,0,1113,371/400,0.2325,0,834,139/200,0,0,921,0.7675,279,93/400,0.2325,921,0.7675,0,1113,371/400,0.2325,1200,921,12276,all_native,16368,uniform_coordinates,0.75,12276,True,279,279,,279
deathstarbench_social_network,NC,2,test,compose_post,True,0,0,0,82,0.06833333333333333,0,1118,559/600,0.9316666666666666,0,0,0,0,0,82,0.06833333333333333,1118,559/600,0.9316666666666666,82,0.06833333333333333,0,1118,559/600,0.9316666666666666,1200,82,16368,none,16368,uniform_coordinates,1,0,True,1118,1118,,1118
deathstarbench_social_network,NC,2,test,compose_post,True,0,0,0,82,0.06833333333333333,0,1118,559/600,0.9316666666666666,0,0,0,0,0,916,0.7633333333333333,284,71/300,0.23666666666666666,82,0.06833333333333333,0,1118,559/600,0.9316666666666666,1200,916,16368,selection_and_admission,16368,uniform_coordinates,1,2622,True,284,284,,284
deathstarbench_social_network,NC,2,test,compose_post,True,0,0,0,87,0.0725,0,1113,371/400,0.9275,0,0,0,0,0,87,0.0725,1113,371/400,0.9275,87,0.0725,0,1113,371/400,0.9275,1200,87,16368,entry_result,16368,uniform_coordinates,1,1200,True,1113,1113,,1113
deathstarbench_social_network,NC,2,test,compose_post,True,0,0,0,82,0.06833333333333333,0,1118,559/600,0.9316666666666666,0,0,0,0,0,82,0.06833333333333333,1118,559/600,0.9316666666666666,82,0.06833333333333333,0,1118,559/600,0.9316666666666666,1200,82,16368,required_completions,16368,uniform_coordinates,1,12546,True,1118,1118,,1118
deathstarbench_social_network,NC,2,test,compose_post,True,0,834,139/200,921,0.7675,0,1113,371/400,0.2325,0,834,139/200,0,0,921,0.7675,279,93/400,0.2325,921,0.7675,0,1113,371/400,0.2325,1200,921,16368,all_native,16368,uniform_coordinates,1,16368,True,279,279,,279
deathstarbench_social_network,NC,2,test,compose_post,True,0,834,139/200,921,0.7675,0,1113,371/400,0.2325,0,834,139/200,0,0,921,0.7675,279,93/400,0.2325,921,0.7675,0,1113,371/400,0.2325,1200,921,0,none,16368,native_failure_associated_coordinates,0,0,True,279,279,,279
deathstarbench_social_network,NC,2,test,compose_post,True,0,834,139/200,921,0.7675,0,1113,371/400,0.2325,0,834,139/200,0,0,921,0.7675,279,93/400,0.2325,921,0.7675,0,1113,371/400,0.2325,1200,921,0,selection_and_admission,16368,native_failure_associated_coordinates,0,0,True,279,279,,279
deathstarbench_social_network,NC,2,test,compose_post,True,0,834,139/200,921,0.7675,0,1113,371/400,0.2325,0,834,139/200,0,0,921,0.7675,279,93/400,0.2325,921,0.7675,0,1113,371/400,0.2325,1200,921,0,entry_result,16368,native_failure_associated_coordinates,0,0,True,279,279,,279
deathstarbench_social_network,NC,2,test,compose_post,True,0,834,139/200,921,0.7675,0,1113,371/400,0.2325,0,834,139/200,0,0,921,0.7675,279,93/400,0.2325,921,0.7675,0,1113,371/400,0.2325,1200,921,0,required_completions,16368,native_failure_associated_coordinates,0,0,True,279,279,,279
deathstarbench_social_network,NC,2,test,compose_post,True,0,834,139/200,921,0.7675,0,1113,371/400,0.2325,0,834,139/200,0,0,921,0.7675,279,93/400,0.2325,921,0.7675,0,1113,371/400,0.2325,1200,921,0,all_native,16368,native_failure_associated_coordinates,0,0,True,279,279,,279
deathstarbench_social_network,NC,2,test,compose_post,True,0,158,79/600,243,0.2025,0,1115,223/240,0.7975,0,228,19/100,0,0,680,0.5666666666666667,520,13/30,0.43333333333333335,313,0.2608333333333333,0,1115,223/240,0.7391666666666666,1200,680,1636,none,16368,native_failure_associated_coordinates,0.1,0,True,450,450,70,520
deathstarbench_social_network,NC,2,test,compose_post,True,0,228,19/100,313,0.2608333333333333,0,1115,223/240,0.7391666666666666,0,228,19/100,0,0,919,0.7658333333333334,281,281/1200,0.23416666666666666,313,0.2608333333333333,0,1115,223/240,0.7391666666666666,1200,919,1636,selection_and_admission,16368,native_failure_associated_coordinates,0.1,280,True,281,281,,281
deathstarbench_social_network,NC,2,test,compose_post,True,0,175,7/48,262,0.21833333333333332,0,1113,371/400,0.7816666666666666,0,255,17/80,0,0,682,0.5683333333333334,518,259/600,0.43166666666666664,342,0.285,0,1113,371/400,0.715,1200,682,1636,entry_result,16368,native_failure_associated_coordinates,0.1,139,True,438,438,80,518
deathstarbench_social_network,NC,2,test,compose_post,True,0,519,173/400,604,0.5033333333333333,0,1115,223/240,0.49666666666666665,0,738,123/200,0,0,680,0.5666666666666667,520,13/30,0.43333333333333335,823,0.6858333333333333,0,1115,223/240,0.31416666666666665,1200,680,1636,required_completions,16368,native_failure_associated_coordinates,0.1,1217,True,301,301,219,520
deathstarbench_social_network,NC,2,test,compose_post,True,0,834,139/200,921,0.7675,0,1113,371/400,0.2325,0,834,139/200,0,0,921,0.7675,279,93/400,0.2325,921,0.7675,0,1113,371/400,0.2325,1200,921,1636,all_native,16368,native_failure_associated_coordinates,0.1,1636,True,279,279,,279
deathstarbench_social_network,NC,2,test,compose_post,True,0,18,3/200,101,0.08416666666666667,0,1117,1117/1200,0.9158333333333334,0,32,2/75,0,0,439,0.36583333333333334,761,761/1200,0.6341666666666667,115,0.09583333333333334,0,1117,1117/1200,0.9041666666666667,1200,439,4092,none,16368,native_failure_associated_coordinates,0.25,0,True,747,747,14,761
deathstarbench_social_network,NC,2,test,compose_post,True,0,32,2/75,115,0.09583333333333334,0,1117,1117/1200,0.9041666666666667,0,32,2/75,0,0,917,0.7641666666666667,283,283/1200,0.23583333333333334,115,0.09583333333333334,0,1117,1117/1200,0.9041666666666667,1200,917,4092,selection_and_admission,16368,native_failure_associated_coordinates,0.25,668,True,283,283,,283
deathstarbench_social_network,NC,2,test,compose_post,True,0,22,11/600,109,0.09083333333333334,0,1113,371/400,0.9091666666666667,0,39,13/400,0,0,443,0.36916666666666664,757,757/1200,0.6308333333333334,126,0.105,0,1113,371/400,0.895,1200,443,4092,entry_result,16368,native_failure_associated_coordinates,0.25,324,True,740,740,17,757
deathstarbench_social_network,NC,2,test,compose_post,True,0,251,251/1200,334,0.2783333333333333,0,1117,1117/1200,0.7216666666666667,0,620,31/60,0,0,439,0.36583333333333334,761,761/1200,0.6341666666666667,703,0.5858333333333333,0,1117,1117/1200,0.4141666666666667,1200,439,4092,required_completions,16368,native_failure_associated_coordinates,0.25,3100,True,392,392,369,761
deathstarbench_social_network,NC,2,test,compose_post,True,0,834,139/200,921,0.7675,0,1113,371/400,0.2325,0,834,139/200,0,0,921,0.7675,279,93/400,0.2325,921,0.7675,0,1113,371/400,0.2325,1200,921,4092,all_native,16368,native_failure_associated_coordinates,0.25,4092,True,279,279,,279
deathstarbench_social_network,NC,2,test,compose_post,True,0,0,0,82,0.06833333333333333,0,1118,559/600,0.9316666666666666,0,1,1/1200,0,0,178,0.14833333333333334,1022,511/600,0.8516666666666667,83,0.06916666666666667,0,1118,559/600,0.9308333333333333,1200,178,8184,none,16368,native_failure_associated_coordinates,0.5,0,True,1021,1021,1,1022
deathstarbench_social_network,NC,2,test,compose_post,True,0,1,1/1200,83,0.06916666666666667,0,1118,559/600,0.9308333333333333,0,1,1/1200,0,0,916,0.7633333333333333,284,71/300,0.23666666666666666,83,0.06916666666666667,0,1118,559/600,0.9308333333333333,1200,916,8184,selection_and_admission,16368,native_failure_associated_coordinates,0.5,1320,True,284,284,,284
deathstarbench_social_network,NC,2,test,compose_post,True,0,0,0,87,0.0725,0,1113,371/400,0.9275,0,1,1/1200,0,0,183,0.1525,1017,339/400,0.8475,88,0.07333333333333333,0,1113,371/400,0.9266666666666666,1200,183,8184,entry_result,16368,native_failure_associated_coordinates,0.5,642,True,1016,1016,1,1017
deathstarbench_social_network,NC,2,test,compose_post,True,0,43,43/1200,125,0.10416666666666667,0,1118,559/600,0.8958333333333334,0,394,197/600,0,0,178,0.14833333333333334,1022,511/600,0.8516666666666667,476,0.39666666666666667,0,1118,559/600,0.6033333333333334,1200,178,8184,required_completions,16368,native_failure_associated_coordinates,0.5,6222,True,671,671,351,1022
deathstarbench_social_network,NC,2,test,compose_post,True,0,834,139/200,921,0.7675,0,1113,371/400,0.2325,0,834,139/200,0,0,921,0.7675,279,93/400,0.2325,921,0.7675,0,1113,371/400,0.2325,1200,921,8184,all_native,16368,native_failure_associated_coordinates,0.5,8184,True,279,279,,279
deathstarbench_social_network,NC,2,test,compose_post,True,0,0,0,82,0.06833333333333333,0,1118,559/600,0.9316666666666666,0,0,0,0,0,90,0.075,1110,37/40,0.925,82,0.06833333333333333,0,1118,559/600,0.9316666666666666,1200,90,12276,none,16368,native_failure_associated_coordinates,0.75,0,True,1110,1110,,1110
deathstarbench_social_network,NC,2,test,compose_post,True,0,0,0,82,0.06833333333333333,0,1118,559/600,0.9316666666666666,0,0,0,0,0,916,0.7633333333333333,284,71/300,0.23666666666666666,82,0.06833333333333333,0,1118,559/600,0.9316666666666666,1200,916,12276,selection_and_admission,16368,native_failure_associated_coordinates,0.75,1973,True,284,284,,284
deathstarbench_social_network,NC,2,test,compose_post,True,0,0,0,87,0.0725,0,1113,371/400,0.9275,0,0,0,0,0,95,0.07916666666666666,1105,221/240,0.9208333333333333,87,0.0725,0,1113,371/400,0.9275,1200,95,12276,entry_result,16368,native_failure_associated_coordinates,0.75,942,True,1105,1105,,1105
deathstarbench_social_network,NC,2,test,compose_post,True,0,1,1/1200,83,0.06916666666666667,0,1118,559/600,0.9308333333333333,0,184,23/150,0,0,90,0.075,1110,37/40,0.925,266,0.22166666666666668,0,1118,559/600,0.7783333333333333,1200,90,12276,required_completions,16368,native_failure_associated_coordinates,0.75,9361,True,927,927,183,1110
deathstarbench_social_network,NC,2,test,compose_post,True,0,834,139/200,921,0.7675,0,1113,371/400,0.2325,0,834,139/200,0,0,921,0.7675,279,93/400,0.2325,921,0.7675,0,1113,371/400,0.2325,1200,921,12276,all_native,16368,native_failure_associated_coordinates,0.75,12276,True,279,279,,279
deathstarbench_social_network,NC,2,test,compose_post,True,0,0,0,82,0.06833333333333333,0,1118,559/600,0.9316666666666666,0,0,0,0,0,82,0.06833333333333333,1118,559/600,0.9316666666666666,82,0.06833333333333333,0,1118,559/600,0.9316666666666666,1200,82,16368,none,16368,native_failure_associated_coordinates,1,0,True,1118,1118,,1118
deathstarbench_social_network,NC,2,test,compose_post,True,0,0,0,82,0.06833333333333333,0,1118,559/600,0.9316666666666666,0,0,0,0,0,916,0.7633333333333333,284,71/300,0.23666666666666666,82,0.06833333333333333,0,1118,559/600,0.9316666666666666,1200,916,16368,selection_and_admission,16368,native_failure_associated_coordinates,1,2622,True,284,284,,284
deathstarbench_social_network,NC,2,test,compose_post,True,0,0,0,87,0.0725,0,1113,371/400,0.9275,0,0,0,0,0,87,0.0725,1113,371/400,0.9275,87,0.0725,0,1113,371/400,0.9275,1200,87,16368,entry_result,16368,native_failure_associated_coordinates,1,1200,True,1113,1113,,1113
deathstarbench_social_network,NC,2,test,compose_post,True,0,0,0,82,0.06833333333333333,0,1118,559/600,0.9316666666666666,0,0,0,0,0,82,0.06833333333333333,1118,559/600,0.9316666666666666,82,0.06833333333333333,0,1118,559/600,0.9316666666666666,1200,82,16368,required_completions,16368,native_failure_associated_coordinates,1,12546,True,1118,1118,,1118
deathstarbench_social_network,NC,2,test,compose_post,True,0,834,139/200,921,0.7675,0,1113,371/400,0.2325,0,834,139/200,0,0,921,0.7675,279,93/400,0.2325,921,0.7675,0,1113,371/400,0.2325,1200,921,16368,all_native,16368,native_failure_associated_coordinates,1,16368,True,279,279,,279
deathstarbench_social_network,NC,2,test,compose_post,True,0,834,139/200,921,0.7675,0,1113,371/400,0.2325,0,834,139/200,0,0,921,0.7675,279,93/400,0.2325,921,0.7675,0,1113,371/400,0.2325,1200,921,0,none,16368,whole_native_attempt,0,0,True,279,279,,279
deathstarbench_social_network,NC,2,test,compose_post,True,0,834,139/200,921,0.7675,0,1113,371/400,0.2325,0,834,139/200,0,0,921,0.7675,279,93/400,0.2325,921,0.7675,0,1113,371/400,0.2325,1200,921,0,selection_and_admission,16368,whole_native_attempt,0,0,True,279,279,,279
deathstarbench_social_network,NC,2,test,compose_post,True,0,834,139/200,921,0.7675,0,1113,371/400,0.2325,0,834,139/200,0,0,921,0.7675,279,93/400,0.2325,921,0.7675,0,1113,371/400,0.2325,1200,921,0,entry_result,16368,whole_native_attempt,0,0,True,279,279,,279
deathstarbench_social_network,NC,2,test,compose_post,True,0,834,139/200,921,0.7675,0,1113,371/400,0.2325,0,834,139/200,0,0,921,0.7675,279,93/400,0.2325,921,0.7675,0,1113,371/400,0.2325,1200,921,0,required_completions,16368,whole_native_attempt,0,0,True,279,279,,279
deathstarbench_social_network,NC,2,test,compose_post,True,0,834,139/200,921,0.7675,0,1113,371/400,0.2325,0,834,139/200,0,0,921,0.7675,279,93/400,0.2325,921,0.7675,0,1113,371/400,0.2325,1200,921,0,all_native,16368,whole_native_attempt,0,0,True,279,279,,279
deathstarbench_social_network,NC,2,test,compose_post,True,0,753,251/400,840,0.7,0,1113,371/400,0.3,0,753,251/400,0,0,840,0.7,360,3/10,0.3,840,0.7,0,1113,371/400,0.3,1200,840,1636,none,16368,whole_native_attempt,0.1,0,True,360,360,,360
deathstarbench_social_network,NC,2,test,compose_post,True,0,753,251/400,840,0.7,0,1113,371/400,0.3,0,753,251/400,0,0,921,0.7675,279,93/400,0.2325,840,0.7,0,1113,371/400,0.3,1200,921,1636,selection_and_admission,16368,whole_native_attempt,0.1,254,True,279,279,,279
deathstarbench_social_network,NC,2,test,compose_post,True,0,753,251/400,840,0.7,0,1113,371/400,0.3,0,753,251/400,0,0,840,0.7,360,3/10,0.3,840,0.7,0,1113,371/400,0.3,1200,840,1636,entry_result,16368,whole_native_attempt,0.1,118,True,360,360,,360
deathstarbench_social_network,NC,2,test,compose_post,True,0,753,251/400,840,0.7,0,1113,371/400,0.3,0,754,377/600,0,0,840,0.7,360,3/10,0.3,841,0.7008333333333333,0,1113,371/400,0.2991666666666667,1200,840,1636,required_completions,16368,whole_native_attempt,0.1,1264,True,359,359,1,360
deathstarbench_social_network,NC,2,test,compose_post,True,0,834,139/200,921,0.7675,0,1113,371/400,0.2325,0,834,139/200,0,0,921,0.7675,279,93/400,0.2325,921,0.7675,0,1113,371/400,0.2325,1200,921,1636,all_native,16368,whole_native_attempt,0.1,1636,True,279,279,,279
deathstarbench_social_network,NC,2,test,compose_post,True,0,630,21/40,716,0.5966666666666667,0,1114,557/600,0.4033333333333333,0,630,21/40,0,0,716,0.5966666666666667,484,121/300,0.4033333333333333,716,0.5966666666666667,0,1114,557/600,0.4033333333333333,1200,716,4092,none,16368,whole_native_attempt,0.25,0,True,484,484,,484
deathstarbench_social_network,NC,2,test,compose_post,True,0,630,21/40,716,0.5966666666666667,0,1114,557/600,0.4033333333333333,0,630,21/40,0,0,920,0.7666666666666667,280,7/30,0.23333333333333334,716,0.5966666666666667,0,1114,557/600,0.4033333333333333,1200,920,4092,selection_and_admission,16368,whole_native_attempt,0.25,645,True,280,280,,280
deathstarbench_social_network,NC,2,test,compose_post,True,0,630,21/40,717,0.5975,0,1113,371/400,0.4025,0,630,21/40,0,0,717,0.5975,483,161/400,0.4025,717,0.5975,0,1113,371/400,0.4025,1200,717,4092,entry_result,16368,whole_native_attempt,0.25,302,True,483,483,,483
deathstarbench_social_network,NC,2,test,compose_post,True,0,630,21/40,716,0.5966666666666667,0,1114,557/600,0.4033333333333333,0,630,21/40,0,0,716,0.5966666666666667,484,121/300,0.4033333333333333,716,0.5966666666666667,0,1114,557/600,0.4033333333333333,1200,716,4092,required_completions,16368,whole_native_attempt,0.25,3145,True,484,484,,484
deathstarbench_social_network,NC,2,test,compose_post,True,0,834,139/200,921,0.7675,0,1113,371/400,0.2325,0,834,139/200,0,0,921,0.7675,279,93/400,0.2325,921,0.7675,0,1113,371/400,0.2325,1200,921,4092,all_native,16368,whole_native_attempt,0.25,4092,True,279,279,,279
deathstarbench_social_network,NC,2,test,compose_post,True,0,429,143/400,514,0.42833333333333334,0,1115,223/240,0.5716666666666667,0,429,143/400,0,0,514,0.42833333333333334,686,343/600,0.5716666666666667,514,0.42833333333333334,0,1115,223/240,0.5716666666666667,1200,514,8184,none,16368,whole_native_attempt,0.5,0,True,686,686,,686
deathstarbench_social_network,NC,2,test,compose_post,True,0,429,143/400,514,0.42833333333333334,0,1115,223/240,0.5716666666666667,0,429,143/400,0,0,919,0.7658333333333334,281,281/1200,0.23416666666666666,514,0.42833333333333334,0,1115,223/240,0.5716666666666667,1200,919,8184,selection_and_admission,16368,whole_native_attempt,0.5,1283,True,281,281,,281
deathstarbench_social_network,NC,2,test,compose_post,True,0,429,143/400,516,0.43,0,1113,371/400,0.57,0,429,143/400,0,0,516,0.43,684,57/100,0.57,516,0.43,0,1113,371/400,0.57,1200,516,8184,entry_result,16368,whole_native_attempt,0.5,605,True,684,684,,684
deathstarbench_social_network,NC,2,test,compose_post,True,0,429,143/400,514,0.42833333333333334,0,1115,223/240,0.5716666666666667,0,430,43/120,0,0,514,0.42833333333333334,686,343/600,0.5716666666666667,515,0.42916666666666664,0,1115,223/240,0.5708333333333333,1200,514,8184,required_completions,16368,whole_native_attempt,0.5,6296,True,685,685,1,686
deathstarbench_social_network,NC,2,test,compose_post,True,0,834,139/200,921,0.7675,0,1113,371/400,0.2325,0,834,139/200,0,0,921,0.7675,279,93/400,0.2325,921,0.7675,0,1113,371/400,0.2325,1200,921,8184,all_native,16368,whole_native_attempt,0.5,8184,True,279,279,,279
deathstarbench_social_network,NC,2,test,compose_post,True,0,221,221/1200,303,0.2525,0,1118,559/600,0.7475,0,221,221/1200,0,0,303,0.2525,897,299/400,0.7475,303,0.2525,0,1118,559/600,0.7475,1200,303,12276,none,16368,whole_native_attempt,0.75,0,True,897,897,,897
deathstarbench_social_network,NC,2,test,compose_post,True,0,221,221/1200,303,0.2525,0,1118,559/600,0.7475,0,221,221/1200,0,0,916,0.7633333333333333,284,71/300,0.23666666666666666,303,0.2525,0,1118,559/600,0.7475,1200,916,12276,selection_and_admission,16368,whole_native_attempt,0.75,1940,True,284,284,,284
deathstarbench_social_network,NC,2,test,compose_post,True,0,221,221/1200,308,0.25666666666666665,0,1113,371/400,0.7433333333333333,0,221,221/1200,0,0,308,0.25666666666666665,892,223/300,0.7433333333333333,308,0.25666666666666665,0,1113,371/400,0.7433333333333333,1200,308,12276,entry_result,16368,whole_native_attempt,0.75,906,True,892,892,,892
deathstarbench_social_network,NC,2,test,compose_post,True,0,221,221/1200,303,0.2525,0,1118,559/600,0.7475,0,222,37/200,0,0,303,0.2525,897,299/400,0.7475,304,0.25333333333333335,0,1118,559/600,0.7466666666666667,1200,303,12276,required_completions,16368,whole_native_attempt,0.75,9430,True,896,896,1,897
deathstarbench_social_network,NC,2,test,compose_post,True,0,834,139/200,921,0.7675,0,1113,371/400,0.2325,0,834,139/200,0,0,921,0.7675,279,93/400,0.2325,921,0.7675,0,1113,371/400,0.2325,1200,921,12276,all_native,16368,whole_native_attempt,0.75,12276,True,279,279,,279
deathstarbench_social_network,NC,2,test,compose_post,True,0,0,0,82,0.06833333333333333,0,1118,559/600,0.9316666666666666,0,0,0,0,0,82,0.06833333333333333,1118,559/600,0.9316666666666666,82,0.06833333333333333,0,1118,559/600,0.9316666666666666,1200,82,16368,none,16368,whole_native_attempt,1,0,True,1118,1118,,1118
deathstarbench_social_network,NC,2,test,compose_post,True,0,0,0,82,0.06833333333333333,0,1118,559/600,0.9316666666666666,0,0,0,0,0,916,0.7633333333333333,284,71/300,0.23666666666666666,82,0.06833333333333333,0,1118,559/600,0.9316666666666666,1200,916,16368,selection_and_admission,16368,whole_native_attempt,1,2622,True,284,284,,284
deathstarbench_social_network,NC,2,test,compose_post,True,0,0,0,87,0.0725,0,1113,371/400,0.9275,0,0,0,0,0,87,0.0725,1113,371/400,0.9275,87,0.0725,0,1113,371/400,0.9275,1200,87,16368,entry_result,16368,whole_native_attempt,1,1200,True,1113,1113,,1113
deathstarbench_social_network,NC,2,test,compose_post,True,0,0,0,82,0.06833333333333333,0,1118,559/600,0.9316666666666666,0,0,0,0,0,82,0.06833333333333333,1118,559/600,0.9316666666666666,82,0.06833333333333333,0,1118,559/600,0.9316666666666666,1200,82,16368,required_completions,16368,whole_native_attempt,1,12546,True,1118,1118,,1118
deathstarbench_social_network,NC,2,test,compose_post,True,0,834,139/200,921,0.7675,0,1113,371/400,0.2325,0,834,139/200,0,0,921,0.7675,279,93/400,0.2325,921,0.7675,0,1113,371/400,0.2325,1200,921,16368,all_native,16368,whole_native_attempt,1,16368,True,279,279,,279
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,1200,1,1200,1.0,0,1200,1,0.0,0,1200,1,0,0,1200,1.0,0,0,0.0,1200,1.0,0,1200,1,0.0,1200,1200,0,none,3600,uniform_coordinates,0,0,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,1200,1,1200,1.0,0,1200,1,0.0,0,1200,1,0,0,1200,1.0,0,0,0.0,1200,1.0,0,1200,1,0.0,1200,1200,0,selection_and_admission,3600,uniform_coordinates,0,0,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,1200,1,1200,1.0,0,1200,1,0.0,0,1200,1,0,0,1200,1.0,0,0,0.0,1200,1.0,0,1200,1,0.0,1200,1200,0,entry_result,3600,uniform_coordinates,0,0,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,1200,1,1200,1.0,0,1200,1,0.0,0,1200,1,0,0,1200,1.0,0,0,0.0,1200,1.0,0,1200,1,0.0,1200,1200,0,required_completions,3600,uniform_coordinates,0,0,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,1200,1,1200,1.0,0,1200,1,0.0,0,1200,1,0,0,1200,1.0,0,0,0.0,1200,1.0,0,1200,1,0.0,1200,1200,0,all_native,3600,uniform_coordinates,0,0,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,871,871/1200,871,0.7258333333333333,0,1200,1,0.27416666666666667,0,871,871/1200,0,0,1200,1.0,0,0,0.0,871,0.7258333333333333,0,1200,1,0.27416666666666667,1200,1200,360,none,3600,uniform_coordinates,0.1,0,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,871,871/1200,871,0.7258333333333333,0,1200,1,0.27416666666666667,0,871,871/1200,0,0,1200,1.0,0,0,0.0,871,0.7258333333333333,0,1200,1,0.27416666666666667,1200,1200,360,selection_and_admission,3600,uniform_coordinates,0.1,0,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,973,973/1200,973,0.8108333333333333,0,1200,1,0.18916666666666668,0,973,973/1200,0,0,1200,1.0,0,0,0.0,973,0.8108333333333333,0,1200,1,0.18916666666666668,1200,1200,360,entry_result,3600,uniform_coordinates,0.1,121,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,1079,1079/1200,1079,0.8991666666666667,0,1200,1,0.10083333333333333,0,1079,1079/1200,0,0,1200,1.0,0,0,0.0,1079,0.8991666666666667,0,1200,1,0.10083333333333333,1200,1200,360,required_completions,3600,uniform_coordinates,0.1,239,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,1200,1,1200,1.0,0,1200,1,0.0,0,1200,1,0,0,1200,1.0,0,0,0.0,1200,1.0,0,1200,1,0.0,1200,1200,360,all_native,3600,uniform_coordinates,0.1,360,True,0,,,
