campaign_id,profile,placement,failure_law,repetition,operation,method,status,prediction,retained_native_development_sample,reason
deathstarbench_social_network--colocated--NC--r2,deathstarbench_social_network,colocated,NC,2,read_home_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--NC--r2,deathstarbench_social_network,colocated,NC,2,read_user_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--NC--r3,deathstarbench_social_network,colocated,NC,3,compose_post,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--NC--r3,deathstarbench_social_network,colocated,NC,3,read_home_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--NC--r3,deathstarbench_social_network,colocated,NC,3,read_user_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--NC--r4,deathstarbench_social_network,colocated,NC,4,compose_post,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--NC--r4,deathstarbench_social_network,colocated,NC,4,read_home_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--NC--r4,deathstarbench_social_network,colocated,NC,4,read_user_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--NC--r5,deathstarbench_social_network,colocated,NC,5,compose_post,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--NC--r5,deathstarbench_social_network,colocated,NC,5,read_home_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--NC--r5,deathstarbench_social_network,colocated,NC,5,read_user_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--NC--r6,deathstarbench_social_network,colocated,NC,6,compose_post,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--NC--r6,deathstarbench_social_network,colocated,NC,6,read_home_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--NC--r6,deathstarbench_social_network,colocated,NC,6,read_user_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--NC--r7,deathstarbench_social_network,colocated,NC,7,compose_post,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--NC--r7,deathstarbench_social_network,colocated,NC,7,read_home_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--NC--r7,deathstarbench_social_network,colocated,NC,7,read_user_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--NC--r8,deathstarbench_social_network,colocated,NC,8,compose_post,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--NC--r8,deathstarbench_social_network,colocated,NC,8,read_home_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--NC--r8,deathstarbench_social_network,colocated,NC,8,read_user_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--NC--r9,deathstarbench_social_network,colocated,NC,9,compose_post,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--NC--r9,deathstarbench_social_network,colocated,NC,9,read_home_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--NC--r9,deathstarbench_social_network,colocated,NC,9,read_user_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--ND--r0,deathstarbench_social_network,colocated,ND,0,compose_post,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--ND--r0,deathstarbench_social_network,colocated,ND,0,read_home_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--ND--r0,deathstarbench_social_network,colocated,ND,0,read_user_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--ND--r1,deathstarbench_social_network,colocated,ND,1,compose_post,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--ND--r1,deathstarbench_social_network,colocated,ND,1,read_home_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--ND--r1,deathstarbench_social_network,colocated,ND,1,read_user_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--ND--r2,deathstarbench_social_network,colocated,ND,2,compose_post,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--ND--r2,deathstarbench_social_network,colocated,ND,2,read_home_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--ND--r2,deathstarbench_social_network,colocated,ND,2,read_user_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--ND--r3,deathstarbench_social_network,colocated,ND,3,compose_post,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--ND--r3,deathstarbench_social_network,colocated,ND,3,read_home_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--ND--r3,deathstarbench_social_network,colocated,ND,3,read_user_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--ND--r4,deathstarbench_social_network,colocated,ND,4,compose_post,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--ND--r4,deathstarbench_social_network,colocated,ND,4,read_home_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--ND--r4,deathstarbench_social_network,colocated,ND,4,read_user_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--ND--r5,deathstarbench_social_network,colocated,ND,5,compose_post,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--ND--r5,deathstarbench_social_network,colocated,ND,5,read_home_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--ND--r5,deathstarbench_social_network,colocated,ND,5,read_user_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--ND--r6,deathstarbench_social_network,colocated,ND,6,compose_post,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--ND--r6,deathstarbench_social_network,colocated,ND,6,read_home_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--ND--r6,deathstarbench_social_network,colocated,ND,6,read_user_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--ND--r7,deathstarbench_social_network,colocated,ND,7,compose_post,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--ND--r7,deathstarbench_social_network,colocated,ND,7,read_home_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--ND--r7,deathstarbench_social_network,colocated,ND,7,read_user_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--ND--r8,deathstarbench_social_network,colocated,ND,8,compose_post,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--ND--r8,deathstarbench_social_network,colocated,ND,8,read_home_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--ND--r8,deathstarbench_social_network,colocated,ND,8,read_user_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--ND--r9,deathstarbench_social_network,colocated,ND,9,compose_post,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--ND--r9,deathstarbench_social_network,colocated,ND,9,read_home_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--ND--r9,deathstarbench_social_network,colocated,ND,9,read_user_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--NCD--r0,deathstarbench_social_network,colocated,NCD,0,compose_post,PMX,not_part_of_frozen_M7,,True,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--NCD--r0,deathstarbench_social_network,colocated,NCD,0,read_home_timeline,PMX,not_part_of_frozen_M7,,True,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--NCD--r0,deathstarbench_social_network,colocated,NCD,0,read_user_timeline,PMX,not_part_of_frozen_M7,,True,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--NCD--r1,deathstarbench_social_network,colocated,NCD,1,compose_post,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--NCD--r1,deathstarbench_social_network,colocated,NCD,1,read_home_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--NCD--r1,deathstarbench_social_network,colocated,NCD,1,read_user_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--NCD--r2,deathstarbench_social_network,colocated,NCD,2,compose_post,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--NCD--r2,deathstarbench_social_network,colocated,NCD,2,read_home_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--NCD--r2,deathstarbench_social_network,colocated,NCD,2,read_user_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--NCD--r3,deathstarbench_social_network,colocated,NCD,3,compose_post,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--NCD--r3,deathstarbench_social_network,colocated,NCD,3,read_home_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--NCD--r3,deathstarbench_social_network,colocated,NCD,3,read_user_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--NCD--r4,deathstarbench_social_network,colocated,NCD,4,compose_post,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--NCD--r4,deathstarbench_social_network,colocated,NCD,4,read_home_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--NCD--r4,deathstarbench_social_network,colocated,NCD,4,read_user_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--NCD--r5,deathstarbench_social_network,colocated,NCD,5,compose_post,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--NCD--r5,deathstarbench_social_network,colocated,NCD,5,read_home_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--NCD--r5,deathstarbench_social_network,colocated,NCD,5,read_user_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--NCD--r6,deathstarbench_social_network,colocated,NCD,6,compose_post,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--NCD--r6,deathstarbench_social_network,colocated,NCD,6,read_home_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--NCD--r6,deathstarbench_social_network,colocated,NCD,6,read_user_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--NCD--r7,deathstarbench_social_network,colocated,NCD,7,compose_post,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--NCD--r7,deathstarbench_social_network,colocated,NCD,7,read_home_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--NCD--r7,deathstarbench_social_network,colocated,NCD,7,read_user_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--NCD--r8,deathstarbench_social_network,colocated,NCD,8,compose_post,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--NCD--r8,deathstarbench_social_network,colocated,NCD,8,read_home_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--NCD--r8,deathstarbench_social_network,colocated,NCD,8,read_user_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--NCD--r9,deathstarbench_social_network,colocated,NCD,9,compose_post,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--NCD--r9,deathstarbench_social_network,colocated,NCD,9,read_home_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--colocated--NCD--r9,deathstarbench_social_network,colocated,NCD,9,read_user_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--split--N--r0,deathstarbench_social_network,split,N,0,compose_post,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--split--N--r0,deathstarbench_social_network,split,N,0,read_home_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--split--N--r0,deathstarbench_social_network,split,N,0,read_user_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--split--N--r1,deathstarbench_social_network,split,N,1,compose_post,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--split--N--r1,deathstarbench_social_network,split,N,1,read_home_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--split--N--r1,deathstarbench_social_network,split,N,1,read_user_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--split--N--r2,deathstarbench_social_network,split,N,2,compose_post,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--split--N--r2,deathstarbench_social_network,split,N,2,read_home_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--split--N--r2,deathstarbench_social_network,split,N,2,read_user_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--split--N--r3,deathstarbench_social_network,split,N,3,compose_post,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--split--N--r3,deathstarbench_social_network,split,N,3,read_home_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--split--N--r3,deathstarbench_social_network,split,N,3,read_user_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--split--N--r4,deathstarbench_social_network,split,N,4,compose_post,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--split--N--r4,deathstarbench_social_network,split,N,4,read_home_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--split--N--r4,deathstarbench_social_network,split,N,4,read_user_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--split--N--r5,deathstarbench_social_network,split,N,5,compose_post,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--split--N--r5,deathstarbench_social_network,split,N,5,read_home_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--split--N--r5,deathstarbench_social_network,split,N,5,read_user_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--split--N--r6,deathstarbench_social_network,split,N,6,compose_post,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--split--N--r6,deathstarbench_social_network,split,N,6,read_home_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
deathstarbench_social_network--split--N--r6,deathstarbench_social_network,split,N,6,read_user_timeline,PMX,not_part_of_frozen_M7,,False,No independent PMX forecast in the immutable M7 analysis; later M9V development is separate.
