profile,placement,failure_law,repetition,period,request_id,trace_id,trace_header,scheduled_offset_seconds,started_at,completed_at,operation,branch_class,status_code,immediate_success,semantic_success,semantic_rule,semantic_reason,timed_out,latency_ms,response_bytes,response_sha256,error
deathstarbench_social_network,colocated,N,0,baseline,ten-contract-qualification-34205650183-deathstarbench_social_network-colocated-N-r0-baseline-000010,8883e702d4777751,uber-trace-id,2.5,2026-09-08T08:40:32.577609+00:00,2026-09-08T08:40:32.580787+00:00,read_user_timeline,complete_read_user_timeline,200,true,true,whole_operation_contract_v1,,false,3.1767220000062935,917,2200e5f621f65447c750a4eed554de126ceead96610f6e42b3c4ed1e71b430e2,
deathstarbench_social_network,colocated,N,0,baseline,ten-contract-qualification-34205650183-deathstarbench_social_network-colocated-N-r0-baseline-000011,8934da98c80b9544,uber-trace-id,2.75,2026-09-08T08:40:32.827611+00:00,2026-09-08T08:40:32.830190+00:00,read_home_timeline,complete_read_home_timeline,200,true,true,whole_operation_contract_v1,,false,2.5787189999846305,917,2200e5f621f65447c750a4eed554de126ceead96610f6e42b3c4ed1e71b430e2,
deathstarbench_social_network,colocated,N,0,baseline,ten-contract-qualification-34205650183-deathstarbench_social_network-colocated-N-r0-baseline-000012,2fea54df2af55363,uber-trace-id,3.0,2026-09-08T08:40:33.077617+00:00,2026-09-08T08:40:33.081349+00:00,read_user_timeline,complete_read_user_timeline,200,true,true,whole_operation_contract_v1,,false,3.7314669999943817,917,2200e5f621f65447c750a4eed554de126ceead96610f6e42b3c4ed1e71b430e2,
deathstarbench_social_network,colocated,N,0,baseline,ten-contract-qualification-34205650183-deathstarbench_social_network-colocated-N-r0-baseline-000013,17a7544d83724ec3,uber-trace-id,3.25,2026-09-08T08:40:33.327603+00:00,2026-09-08T08:40:33.330846+00:00,read_user_timeline,complete_read_user_timeline,200,true,true,whole_operation_contract_v1,,false,3.2425750000015796,917,2200e5f621f65447c750a4eed554de126ceead96610f6e42b3c4ed1e71b430e2,
deathstarbench_social_network,colocated,N,0,baseline,ten-contract-qualification-34205650183-deathstarbench_social_network-colocated-N-r0-baseline-000014,53b4d37f2f653306,uber-trace-id,3.5,2026-09-08T08:40:33.577598+00:00,2026-09-08T08:40:33.581879+00:00,compose_post,text_only,200,true,true,whole_operation_contract_v1,,false,4.280705999974543,25,08e60fbff5ab682e67e5cbbf4ad40bb1c876e7eddc85047f4e35f52d8a95d07f,
deathstarbench_social_network,colocated,N,0,baseline,ten-contract-qualification-34205650183-deathstarbench_social_network-colocated-N-r0-baseline-000015,90a335567ec91a36,uber-trace-id,3.75,2026-09-08T08:40:33.827625+00:00,2026-09-08T08:40:33.831903+00:00,read_user_timeline,complete_read_user_timeline,200,true,true,whole_operation_contract_v1,,false,4.277844999990066,1146,a926fab8988a734b6a014bad135aeeca6e6ca5000431db48a297ddf4ff36aec2,
deathstarbench_social_network,colocated,N,0,baseline,ten-contract-qualification-34205650183-deathstarbench_social_network-colocated-N-r0-baseline-000016,a84ef80c105fe70c,uber-trace-id,4.0,2026-09-08T08:40:34.077761+00:00,2026-09-08T08:40:34.082762+00:00,compose_post,text_only,200,true,true,whole_operation_contract_v1,,false,5.000545999990891,25,08e60fbff5ab682e67e5cbbf4ad40bb1c876e7eddc85047f4e35f52d8a95d07f,
deathstarbench_social_network,colocated,N,0,baseline,ten-contract-qualification-34205650183-deathstarbench_social_network-colocated-N-r0-baseline-000017,31a1459fcb1d46ff,uber-trace-id,4.25,2026-09-08T08:40:34.327602+00:00,2026-09-08T08:40:34.332234+00:00,compose_post,with_media,200,true,true,whole_operation_contract_v1,,false,4.631533999997828,25,08e60fbff5ab682e67e5cbbf4ad40bb1c876e7eddc85047f4e35f52d8a95d07f,
deathstarbench_social_network,colocated,N,0,baseline,ten-contract-qualification-34205650183-deathstarbench_social_network-colocated-N-r0-baseline-000018,ed9e07ff11ad6aec,uber-trace-id,4.5,2026-09-08T08:40:34.577587+00:00,2026-09-08T08:40:34.581329+00:00,read_home_timeline,complete_read_home_timeline,200,true,true,whole_operation_contract_v1,,false,3.7420769999982895,1656,9e3922ccc95c448b43dd7d7a139b16b2429f1664f5e9061007b079c533d6ca77,
deathstarbench_social_network,colocated,N,0,baseline,ten-contract-qualification-34205650183-deathstarbench_social_network-colocated-N-r0-baseline-000019,3feea50e0d84caa7,uber-trace-id,4.75,2026-09-08T08:40:34.827662+00:00,2026-09-08T08:40:34.830549+00:00,read_home_timeline,complete_read_home_timeline,200,true,true,whole_operation_contract_v1,,false,2.8860409999822423,1656,9e3922ccc95c448b43dd7d7a139b16b2429f1664f5e9061007b079c533d6ca77,
deathstarbench_social_network,colocated,N,0,baseline,ten-contract-qualification-34205650183-deathstarbench_social_network-colocated-N-r0-baseline-000020,a414e715a4b09491,uber-trace-id,5.0,2026-09-08T08:40:35.077642+00:00,2026-09-08T08:40:35.083428+00:00,compose_post,text_only,200,true,true,whole_operation_contract_v1,,false,5.785498000022926,25,08e60fbff5ab682e67e5cbbf4ad40bb1c876e7eddc85047f4e35f52d8a95d07f,
deathstarbench_social_network,colocated,N,0,baseline,ten-contract-qualification-34205650183-deathstarbench_social_network-colocated-N-r0-baseline-000021,e5752233d8a4574d,uber-trace-id,5.25,2026-09-08T08:40:35.327610+00:00,2026-09-08T08:40:35.332026+00:00,compose_post,with_media,200,true,true,whole_operation_contract_v1,,false,4.415486999988616,25,08e60fbff5ab682e67e5cbbf4ad40bb1c876e7eddc85047f4e35f52d8a95d07f,
deathstarbench_social_network,colocated,N,0,baseline,ten-contract-qualification-34205650183-deathstarbench_social_network-colocated-N-r0-baseline-000022,6ad48d322573ebf5,uber-trace-id,5.5,2026-09-08T08:40:35.577598+00:00,2026-09-08T08:40:35.581694+00:00,read_user_timeline,complete_read_user_timeline,200,true,true,whole_operation_contract_v1,,false,4.095702000000756,2165,8e16a8e928946a2b6977216b18c6b5c81b19b84d92c536f606333c549432e33a,
deathstarbench_social_network,colocated,N,0,baseline,ten-contract-qualification-34205650183-deathstarbench_social_network-colocated-N-r0-baseline-000023,646e6f4ec2385f9d,uber-trace-id,5.75,2026-09-08T08:40:35.827649+00:00,2026-09-08T08:40:35.831508+00:00,read_user_timeline,complete_read_user_timeline,200,true,true,whole_operation_contract_v1,,false,3.8583500000015647,2165,8e16a8e928946a2b6977216b18c6b5c81b19b84d92c536f606333c549432e33a,
deathstarbench_social_network,colocated,N,0,baseline,ten-contract-qualification-34205650183-deathstarbench_social_network-colocated-N-r0-baseline-000024,dd127796e33702fb,uber-trace-id,6.0,2026-09-08T08:40:36.077784+00:00,2026-09-08T08:40:36.081779+00:00,read_user_timeline,complete_read_user_timeline,200,true,true,whole_operation_contract_v1,,false,3.994731999995338,2165,8e16a8e928946a2b6977216b18c6b5c81b19b84d92c536f606333c549432e33a,
deathstarbench_social_network,colocated,N,0,baseline,ten-contract-qualification-34205650183-deathstarbench_social_network-colocated-N-r0-baseline-000025,165c423de15ff567,uber-trace-id,6.25,2026-09-08T08:40:36.327591+00:00,2026-09-08T08:40:36.331772+00:00,compose_post,with_media,200,true,true,whole_operation_contract_v1,,false,4.180098000006183,25,08e60fbff5ab682e67e5cbbf4ad40bb1c876e7eddc85047f4e35f52d8a95d07f,
deathstarbench_social_network,colocated,N,0,baseline,ten-contract-qualification-34205650183-deathstarbench_social_network-colocated-N-r0-baseline-000026,a5751179507d69e9,uber-trace-id,6.5,2026-09-08T08:40:36.577576+00:00,2026-09-08T08:40:36.581879+00:00,compose_post,text_only,200,true,true,whole_operation_contract_v1,,false,4.3025770000042485,25,08e60fbff5ab682e67e5cbbf4ad40bb1c876e7eddc85047f4e35f52d8a95d07f,
deathstarbench_social_network,colocated,N,0,baseline,ten-contract-qualification-34205650183-deathstarbench_social_network-colocated-N-r0-baseline-000027,22af2286c85f8d8d,uber-trace-id,6.75,2026-09-08T08:40:36.827607+00:00,2026-09-08T08:40:36.831049+00:00,read_home_timeline,complete_read_home_timeline,200,true,true,whole_operation_contract_v1,,false,3.4418959999982235,2447,f7347c6db2cb76ce0ab814d7292ddf4a02235bc227139534e0d79f6ec542601e,
deathstarbench_social_network,colocated,N,0,baseline,ten-contract-qualification-34205650183-deathstarbench_social_network-colocated-N-r0-baseline-000028,aff09f4f8a65d14d,uber-trace-id,7.0,2026-09-08T08:40:37.077757+00:00,2026-09-08T08:40:37.082105+00:00,read_user_timeline,complete_read_user_timeline,200,true,true,whole_operation_contract_v1,,false,4.348152999995136,2447,f7347c6db2cb76ce0ab814d7292ddf4a02235bc227139534e0d79f6ec542601e,
deathstarbench_social_network,colocated,N,0,baseline,ten-contract-qualification-34205650183-deathstarbench_social_network-colocated-N-r0-baseline-000029,5c4783c9577b25f0,uber-trace-id,7.25,2026-09-08T08:40:37.327604+00:00,2026-09-08T08:40:37.331279+00:00,read_user_timeline,complete_read_user_timeline,200,true,true,whole_operation_contract_v1,,false,3.674391000004107,2447,f7347c6db2cb76ce0ab814d7292ddf4a02235bc227139534e0d79f6ec542601e,
deathstarbench_social_network,colocated,N,0,baseline,ten-contract-qualification-34205650183-deathstarbench_social_network-colocated-N-r0-baseline-000030,4ca6991e28fdd4ef,uber-trace-id,7.5,2026-09-08T08:40:37.577591+00:00,2026-09-08T08:40:37.580982+00:00,read_home_timeline,complete_read_home_timeline,200,true,true,whole_operation_contract_v1,,false,3.3906679999802236,2447,f7347c6db2cb76ce0ab814d7292ddf4a02235bc227139534e0d79f6ec542601e,
deathstarbench_social_network,colocated,N,0,baseline,ten-contract-qualification-34205650183-deathstarbench_social_network-colocated-N-r0-baseline-000031,d83199ce39b97938,uber-trace-id,7.75,2026-09-08T08:40:37.827643+00:00,2026-09-08T08:40:37.831847+00:00,compose_post,with_media,200,true,true,whole_operation_contract_v1,,false,4.2040729999826,25,08e60fbff5ab682e67e5cbbf4ad40bb1c876e7eddc85047f4e35f52d8a95d07f,
deathstarbench_social_network,colocated,N,0,baseline,ten-contract-qualification-34205650183-deathstarbench_social_network-colocated-N-r0-baseline-000032,3e16fbfaa9a5afe9,uber-trace-id,8.0,2026-09-08T08:40:38.077755+00:00,2026-09-08T08:40:38.082157+00:00,read_user_timeline,complete_read_user_timeline,200,true,true,whole_operation_contract_v1,,false,4.400821000018595,2499,74230e73981863564d77c4b7aaf78ea21b40089f3639a95784ddd7389351c711,
deathstarbench_social_network,colocated,N,0,baseline,ten-contract-qualification-34205650183-deathstarbench_social_network-colocated-N-r0-baseline-000033,76d8a1ec7060c050,uber-trace-id,8.25,2026-09-08T08:40:38.327592+00:00,2026-09-08T08:40:38.330804+00:00,read_user_timeline,complete_read_user_timeline,200,true,true,whole_operation_contract_v1,,false,3.2119850000071892,2499,74230e73981863564d77c4b7aaf78ea21b40089f3639a95784ddd7389351c711,
deathstarbench_social_network,colocated,N,0,baseline,ten-contract-qualification-34205650183-deathstarbench_social_network-colocated-N-r0-baseline-000034,ece8366304a0a0e3,uber-trace-id,8.5,2026-09-08T08:40:38.577665+00:00,2026-09-08T08:40:38.580454+00:00,read_home_timeline,complete_read_home_timeline,200,true,true,whole_operation_contract_v1,,false,2.7896180000084314,2499,74230e73981863564d77c4b7aaf78ea21b40089f3639a95784ddd7389351c711,
deathstarbench_social_network,colocated,N,0,baseline,ten-contract-qualification-34205650183-deathstarbench_social_network-colocated-N-r0-baseline-000035,f48a537e1e2da6a0,uber-trace-id,8.75,2026-09-08T08:40:38.827655+00:00,2026-09-08T08:40:38.832176+00:00,compose_post,with_media,200,true,true,whole_operation_contract_v1,,false,4.520025000005035,25,08e60fbff5ab682e67e5cbbf4ad40bb1c876e7eddc85047f4e35f52d8a95d07f,
deathstarbench_social_network,colocated,N,0,baseline,ten-contract-qualification-34205650183-deathstarbench_social_network-colocated-N-r0-baseline-000036,49e0d2d8b604751a,uber-trace-id,9.0,2026-09-08T08:40:39.077668+00:00,2026-09-08T08:40:39.082814+00:00,compose_post,text_only,200,true,true,whole_operation_contract_v1,,false,5.145564000002878,25,08e60fbff5ab682e67e5cbbf4ad40bb1c876e7eddc85047f4e35f52d8a95d07f,
deathstarbench_social_network,colocated,N,0,baseline,ten-contract-qualification-34205650183-deathstarbench_social_network-colocated-N-r0-baseline-000037,b820c8e12d773f66,uber-trace-id,9.25,2026-09-08T08:40:39.327607+00:00,2026-09-08T08:40:39.331736+00:00,read_home_timeline,complete_read_home_timeline,200,true,true,whole_operation_contract_v1,,false,4.129033999987541,2550,42eaee08e41392d7438c846f09d201ac588d8d924f0f3551be7ed202087ac69e,
deathstarbench_social_network,colocated,N,0,baseline,ten-contract-qualification-34205650183-deathstarbench_social_network-colocated-N-r0-baseline-000038,56ee2569df224120,uber-trace-id,9.5,2026-09-08T08:40:39.577651+00:00,2026-09-08T08:40:39.580138+00:00,read_home_timeline,complete_read_home_timeline,200,true,true,whole_operation_contract_v1,,false,2.4866640000027473,2550,42eaee08e41392d7438c846f09d201ac588d8d924f0f3551be7ed202087ac69e,
deathstarbench_social_network,colocated,N,0,baseline,ten-contract-qualification-34205650183-deathstarbench_social_network-colocated-N-r0-baseline-000039,a6e6111248dd5161,uber-trace-id,9.75,2026-09-08T08:40:39.827607+00:00,2026-09-08T08:40:39.832118+00:00,compose_post,with_media,200,true,true,whole_operation_contract_v1,,false,4.51044700000125,25,08e60fbff5ab682e67e5cbbf4ad40bb1c876e7eddc85047f4e35f52d8a95d07f,
deathstarbench_social_network,colocated,N,0,baseline,ten-contract-qualification-34205650183-deathstarbench_social_network-colocated-N-r0-baseline-000040,197ce392cb34015d,uber-trace-id,10.0,2026-09-08T08:40:40.077742+00:00,2026-09-08T08:40:40.081765+00:00,read_home_timeline,complete_read_home_timeline,200,true,true,whole_operation_contract_v1,,false,4.0227640000125575,2602,f61228cbc26e45eaf1a9ae0af29eff09f45260186c3ed61480cf0c6a58e9c94f,
deathstarbench_social_network,colocated,N,0,baseline,ten-contract-qualification-34205650183-deathstarbench_social_network-colocated-N-r0-baseline-000041,9e367914648928ee,uber-trace-id,10.25,2026-09-08T08:40:40.327587+00:00,2026-09-08T08:40:40.330456+00:00,read_user_timeline,complete_read_user_timeline,200,true,true,whole_operation_contract_v1,,false,2.8688890000125866,2602,f61228cbc26e45eaf1a9ae0af29eff09f45260186c3ed61480cf0c6a58e9c94f,
deathstarbench_social_network,colocated,N,0,baseline,ten-contract-qualification-34205650183-deathstarbench_social_network-colocated-N-r0-baseline-000042,6522b02b77aed725,uber-trace-id,10.5,2026-09-08T08:40:40.577619+00:00,2026-09-08T08:40:40.581453+00:00,read_user_timeline,complete_read_user_timeline,200,true,true,whole_operation_contract_v1,,false,3.833497999977453,2602,f61228cbc26e45eaf1a9ae0af29eff09f45260186c3ed61480cf0c6a58e9c94f,
deathstarbench_social_network,colocated,N,0,baseline,ten-contract-qualification-34205650183-deathstarbench_social_network-colocated-N-r0-baseline-000043,9e37cf259fc6d520,uber-trace-id,10.75,2026-09-08T08:40:40.827586+00:00,2026-09-08T08:40:40.830309+00:00,read_user_timeline,complete_read_user_timeline,200,true,true,whole_operation_contract_v1,,false,2.722675000001118,2602,f61228cbc26e45eaf1a9ae0af29eff09f45260186c3ed61480cf0c6a58e9c94f,
deathstarbench_social_network,colocated,N,0,baseline,ten-contract-qualification-34205650183-deathstarbench_social_network-colocated-N-r0-baseline-000044,6ca64ccc6a623dde,uber-trace-id,11.0,2026-09-08T08:40:41.077618+00:00,2026-09-08T08:40:41.082420+00:00,read_user_timeline,complete_read_user_timeline,200,true,true,whole_operation_contract_v1,,false,4.801211999989619,2602,f61228cbc26e45eaf1a9ae0af29eff09f45260186c3ed61480cf0c6a58e9c94f,
deathstarbench_social_network,colocated,N,0,baseline,ten-contract-qualification-34205650183-deathstarbench_social_network-colocated-N-r0-baseline-000045,5ff6abeb66f3d094,uber-trace-id,11.25,2026-09-08T08:40:41.327598+00:00,2026-09-08T08:40:41.330680+00:00,read_user_timeline,complete_read_user_timeline,200,true,true,whole_operation_contract_v1,,false,3.0818440000075498,2602,f61228cbc26e45eaf1a9ae0af29eff09f45260186c3ed61480cf0c6a58e9c94f,
deathstarbench_social_network,colocated,N,0,baseline,ten-contract-qualification-34205650183-deathstarbench_social_network-colocated-N-r0-baseline-000046,376e11d3bdc92b8b,uber-trace-id,11.5,2026-09-08T08:40:41.577636+00:00,2026-09-08T08:40:41.584925+00:00,compose_post,text_only,200,true,true,whole_operation_contract_v1,,false,7.288880999993808,25,08e60fbff5ab682e67e5cbbf4ad40bb1c876e7eddc85047f4e35f52d8a95d07f,
deathstarbench_social_network,colocated,N,0,baseline,ten-contract-qualification-34205650183-deathstarbench_social_network-colocated-N-r0-baseline-000047,31b83502d3fd9c9d,uber-trace-id,11.75,2026-09-08T08:40:41.827598+00:00,2026-09-08T08:40:41.831288+00:00,read_home_timeline,complete_read_home_timeline,200,true,true,whole_operation_contract_v1,,false,3.689898000004632,2602,fd51b077c67adf24a3cf0c99398290fcc38a61eaf4d966073ef99fc6ab2d859a,
deathstarbench_social_network,colocated,N,0,baseline,ten-contract-qualification-34205650183-deathstarbench_social_network-colocated-N-r0-baseline-000048,20bd899865be1b02,uber-trace-id,12.0,2026-09-08T08:40:42.077652+00:00,2026-09-08T08:40:42.081101+00:00,read_home_timeline,complete_read_home_timeline,200,true,true,whole_operation_contract_v1,,false,3.4489770000050157,2602,fd51b077c67adf24a3cf0c99398290fcc38a61eaf4d966073ef99fc6ab2d859a,
deathstarbench_social_network,colocated,N,0,baseline,ten-contract-qualification-34205650183-deathstarbench_social_network-colocated-N-r0-baseline-000049,8e92ad307672ee70,uber-trace-id,12.25,2026-09-08T08:40:42.327598+00:00,2026-09-08T08:40:42.331934+00:00,compose_post,with_media,200,true,true,whole_operation_contract_v1,,false,4.335799999978462,25,08e60fbff5ab682e67e5cbbf4ad40bb1c876e7eddc85047f4e35f52d8a95d07f,
deathstarbench_social_network,colocated,N,0,baseline,ten-contract-qualification-34205650183-deathstarbench_social_network-colocated-N-r0-baseline-000050,504d79aa1064a0ac,uber-trace-id,12.5,2026-09-08T08:40:42.577626+00:00,2026-09-08T08:40:42.581013+00:00,read_home_timeline,complete_read_home_timeline,200,true,true,whole_operation_contract_v1,,false,3.386607999999569,2602,7bd617309733bc95568a11acf6b72fd0c6d54c5e02ef08799a3d9d12d2515555,
deathstarbench_social_network,colocated,N,0,baseline,ten-contract-qualification-34205650183-deathstarbench_social_network-colocated-N-r0-baseline-000051,6c25ccb27d8d1778,uber-trace-id,12.75,2026-09-08T08:40:42.827591+00:00,2026-09-08T08:40:42.830786+00:00,read_user_timeline,complete_read_user_timeline,200,true,true,whole_operation_contract_v1,,false,3.195709000010538,2602,7bd617309733bc95568a11acf6b72fd0c6d54c5e02ef08799a3d9d12d2515555,
deathstarbench_social_network,colocated,N,0,baseline,ten-contract-qualification-34205650183-deathstarbench_social_network-colocated-N-r0-baseline-000052,0f1ad5d471fdce88,uber-trace-id,13.0,2026-09-08T08:40:43.077695+00:00,2026-09-08T08:40:43.082940+00:00,compose_post,text_only,200,true,true,whole_operation_contract_v1,,false,5.244533999984924,25,08e60fbff5ab682e67e5cbbf4ad40bb1c876e7eddc85047f4e35f52d8a95d07f,
deathstarbench_social_network,colocated,N,0,baseline,ten-contract-qualification-34205650183-deathstarbench_social_network-colocated-N-r0-baseline-000053,9913b8fda46f7eb4,uber-trace-id,13.25,2026-09-08T08:40:43.327589+00:00,2026-09-08T08:40:43.331843+00:00,compose_post,with_media,200,true,true,whole_operation_contract_v1,,false,4.253955999985237,25,08e60fbff5ab682e67e5cbbf4ad40bb1c876e7eddc85047f4e35f52d8a95d07f,
deathstarbench_social_network,colocated,N,0,baseline,ten-contract-qualification-34205650183-deathstarbench_social_network-colocated-N-r0-baseline-000054,d2bb89c085179d13,uber-trace-id,13.5,2026-09-08T08:40:43.577634+00:00,2026-09-08T08:40:43.582127+00:00,compose_post,text_only,200,true,true,whole_operation_contract_v1,,false,4.492722000009053,25,08e60fbff5ab682e67e5cbbf4ad40bb1c876e7eddc85047f4e35f52d8a95d07f,
deathstarbench_social_network,colocated,N,0,baseline,ten-contract-qualification-34205650183-deathstarbench_social_network-colocated-N-r0-baseline-000055,f6b5b28bd5210542,uber-trace-id,13.75,2026-09-08T08:40:43.827582+00:00,2026-09-08T08:40:43.831087+00:00,read_user_timeline,complete_read_user_timeline,200,true,true,whole_operation_contract_v1,,false,3.50466400001892,2551,51a8eb9b283df1cc416cb750a736cade086b6d2ee0684ebffe8a2289e1ce2bf4,
deathstarbench_social_network,colocated,N,0,baseline,ten-contract-qualification-34205650183-deathstarbench_social_network-colocated-N-r0-baseline-000056,8221259fd0436cee,uber-trace-id,14.0,2026-09-08T08:40:44.077639+00:00,2026-09-08T08:40:44.082848+00:00,compose_post,text_only,200,true,true,whole_operation_contract_v1,,false,5.208283000001757,25,08e60fbff5ab682e67e5cbbf4ad40bb1c876e7eddc85047f4e35f52d8a95d07f,
deathstarbench_social_network,colocated,N,0,baseline,ten-contract-qualification-34205650183-deathstarbench_social_network-colocated-N-r0-baseline-000057,40fad26c05f02315,uber-trace-id,14.25,2026-09-08T08:40:44.327592+00:00,2026-09-08T08:40:44.331202+00:00,read_home_timeline,complete_read_home_timeline,200,true,true,whole_operation_contract_v1,,false,3.609449999999015,2551,50f7efdbf308f02700a9cc29339647808272ba6d0ba7cfab00f84603e7dfae96,
deathstarbench_social_network,colocated,N,0,baseline,ten-contract-qualification-34205650183-deathstarbench_social_network-colocated-N-r0-baseline-000058,efd7966df603dd12,uber-trace-id,14.5,2026-09-08T08:40:44.577659+00:00,2026-09-08T08:40:44.582213+00:00,compose_post,text_only,200,true,true,whole_operation_contract_v1,,false,4.554149000000507,25,08e60fbff5ab682e67e5cbbf4ad40bb1c876e7eddc85047f4e35f52d8a95d07f,
deathstarbench_social_network,colocated,N,0,baseline,ten-contract-qualification-34205650183-deathstarbench_social_network-colocated-N-r0-baseline-000059,23942d1022961800,uber-trace-id,14.75,2026-09-08T08:40:44.827592+00:00,2026-09-08T08:40:44.830925+00:00,read_home_timeline,complete_read_home_timeline,200,true,true,whole_operation_contract_v1,,false,3.332746000012321,2499,d89e4955ac3f74c7e12552bb328a8d211c8562c696fe1efc24786100ef4e1408,
deathstarbench_social_network,colocated,N,0,baseline,ten-contract-qualification-34205650183-deathstarbench_social_network-colocated-N-r0-baseline-000060,05e748d6d35f3066,uber-trace-id,15.0,2026-09-08T08:40:45.077749+00:00,2026-09-08T08:40:45.080476+00:00,read_user_timeline,complete_read_user_timeline,200,true,true,whole_operation_contract_v1,,false,2.726719999998295,2499,d89e4955ac3f74c7e12552bb328a8d211c8562c696fe1efc24786100ef4e1408,
deathstarbench_social_network,colocated,N,0,baseline,ten-contract-qualification-34205650183-deathstarbench_social_network-colocated-N-r0-baseline-000061,3638c7b21888d159,uber-trace-id,15.25,2026-09-08T08:40:45.327596+00:00,2026-09-08T08:40:45.331907+00:00,compose_post,with_media,200,true,true,whole_operation_contract_v1,,false,4.310791999984076,25,08e60fbff5ab682e67e5cbbf4ad40bb1c876e7eddc85047f4e35f52d8a95d07f,
