application,campaign_id,operation,lower,upper,lower_exact,upper_exact,width_pp,scope
opentelemetry_demo,v3-main-771601/opentelemetry_demo/colocated/NC/8,browse_product,0.3875,0.8375,31/80,67/80,45.0,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/colocated/NC/8,checkout,0.3458333333333333,0.7483333333333333,83/240,449/600,40.25,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/colocated/NC/9,add_to_cart,0.29833333333333334,0.8891666666666667,179/600,1067/1200,59.08333333333333,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/colocated/NC/9,browse_product,0.2875,0.8975,23/80,359/400,61.0,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/colocated/NC/9,checkout,0.2708333333333333,0.48833333333333334,13/48,293/600,21.750000000000004,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/colocated/NCD/0,add_to_cart,0.6983333333333334,0.7633333333333333,419/600,229/300,6.499999999999995,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/colocated/NCD/0,browse_product,0.6991666666666667,0.7616666666666667,839/1200,457/600,6.25,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/colocated/NCD/0,checkout,0.5766666666666667,0.6341666666666667,173/300,761/1200,5.75,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/colocated/NCD/1,add_to_cart,0.3641666666666667,0.7966666666666666,437/1200,239/300,43.24999999999999,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/colocated/NCD/1,browse_product,0.37666666666666665,0.8341666666666666,113/300,1001/1200,45.74999999999999,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/colocated/NCD/1,checkout,0.315,0.695,63/200,139/200,37.99999999999999,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/colocated/NCD/2,add_to_cart,0.10083333333333333,0.4533333333333333,121/1200,34/75,35.25,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/colocated/NCD/2,browse_product,0.12166666666666667,0.4558333333333333,73/600,547/1200,33.416666666666664,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/colocated/NCD/2,checkout,0.09666666666666666,0.33416666666666667,29/300,401/1200,23.75,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/colocated/NCD/4,add_to_cart,0.10083333333333333,0.8158333333333333,121/1200,979/1200,71.5,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/colocated/NCD/4,browse_product,0.11,0.7866666666666666,11/100,59/75,67.66666666666666,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/colocated/NCD/4,checkout,0.08833333333333333,0.7108333333333333,53/600,853/1200,62.24999999999999,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/colocated/NCD/6,add_to_cart,0.10083333333333333,0.7983333333333333,121/1200,479/600,69.75,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/colocated/NCD/6,browse_product,0.10583333333333333,0.8116666666666666,127/1200,487/600,70.58333333333333,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/colocated/NCD/6,checkout,0.08833333333333333,0.6916666666666667,53/600,83/120,60.33333333333333,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/colocated/NCD/7,add_to_cart,0.3775,0.7791666666666667,151/400,187/240,40.166666666666664,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/colocated/NCD/7,browse_product,0.42333333333333334,0.8183333333333334,127/300,491/600,39.5,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/colocated/NCD/7,checkout,0.3408333333333333,0.7041666666666667,409/1200,169/240,36.33333333333334,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/colocated/NCD/9,add_to_cart,0.49666666666666665,0.7575,149/300,303/400,26.083333333333332,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/colocated/NCD/9,browse_product,0.5,0.7716666666666666,1/2,463/600,27.16666666666666,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/colocated/NCD/9,checkout,0.2608333333333333,0.35583333333333333,313/1200,427/1200,9.500000000000004,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/split/NC/0,add_to_cart,0.5125,0.8608333333333333,41/80,1033/1200,34.833333333333336,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/split/NC/0,browse_product,0.5,0.8608333333333333,1/2,1033/1200,36.083333333333336,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/split/NC/0,checkout,0.09333333333333334,0.24,7/75,6/25,14.666666666666666,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/split/NC/2,add_to_cart,0.6325,0.8933333333333333,253/400,67/75,26.083333333333336,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/split/NC/2,browse_product,0.6158333333333333,0.9041666666666667,739/1200,217/240,28.833333333333332,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/split/NC/2,checkout,0.5375,0.7983333333333333,43/80,479/600,26.083333333333336,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/split/NC/3,add_to_cart,0.495,0.8891666666666667,99/200,1067/1200,39.416666666666664,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/split/NC/3,browse_product,0.5083333333333333,0.885,61/120,177/200,37.66666666666667,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/split/NC/3,checkout,0.39916666666666667,0.7625,479/1200,61/80,36.33333333333333,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/split/NC/4,add_to_cart,0.34,0.5641666666666667,17/50,677/1200,22.416666666666668,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/split/NC/4,browse_product,0.3541666666666667,0.58,17/48,29/50,22.58333333333333,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/split/NC/4,checkout,0.27416666666666667,0.43833333333333335,329/1200,263/600,16.416666666666668,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/split/NC/5,add_to_cart,0.6775,0.84,271/400,21/25,16.249999999999996,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/split/NC/5,browse_product,0.6875,0.8375,11/16,67/80,15.000000000000002,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/split/NC/5,checkout,0.5291666666666667,0.6875,127/240,11/16,15.833333333333332,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/split/NC/6,add_to_cart,0.5358333333333334,0.8625,643/1200,69/80,32.666666666666664,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/split/NC/6,browse_product,0.5241666666666667,0.865,629/1200,173/200,34.08333333333333,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/split/NC/6,checkout,0.39916666666666667,0.5608333333333333,479/1200,673/1200,16.166666666666664,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/split/NC/7,add_to_cart,0.42916666666666664,0.8766666666666667,103/240,263/300,44.75000000000001,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/split/NC/7,browse_product,0.41,0.8675,41/100,347/400,45.75000000000001,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/split/NC/7,checkout,0.2925,0.485,117/400,97/200,19.25,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/split/NC/8,add_to_cart,0.705,0.8558333333333333,141/200,1027/1200,15.083333333333337,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/split/NC/8,browse_product,0.6908333333333333,0.84,829/1200,21/25,14.916666666666668,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/split/NC/8,checkout,0.6066666666666667,0.7258333333333333,91/150,871/1200,11.916666666666664,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/split/NC/9,add_to_cart,0.8608333333333333,0.8808333333333334,1033/1200,1057/1200,2.0000000000000018,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/split/NC/9,browse_product,0.8791666666666667,0.9058333333333334,211/240,1087/1200,2.6666666666666727,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/split/NC/9,checkout,0.72,0.7508333333333334,18/25,901/1200,3.083333333333338,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/split/NCD/0,add_to_cart,0.4841666666666667,0.815,581/1200,163/200,33.08333333333333,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/split/NCD/0,browse_product,0.5016666666666667,0.8058333333333333,301/600,967/1200,30.416666666666657,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/split/NCD/0,checkout,0.37583333333333335,0.6341666666666667,451/1200,761/1200,25.83333333333333,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/split/NCD/1,add_to_cart,0.4058333333333333,0.8125,487/1200,13/16,40.666666666666664,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/split/NCD/1,browse_product,0.4216666666666667,0.8258333333333333,253/600,991/1200,40.416666666666664,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/split/NCD/1,checkout,0.2125,0.5816666666666667,17/80,349/600,36.916666666666664,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/split/NCD/2,add_to_cart,0.5016666666666667,0.7758333333333334,301/600,931/1200,27.416666666666668,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/split/NCD/2,browse_product,0.5275,0.8116666666666666,211/400,487/600,28.416666666666668,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/split/NCD/2,checkout,0.21083333333333334,0.31583333333333335,253/1200,379/1200,10.500000000000002,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/split/NCD/3,add_to_cart,0.8,0.8066666666666666,4/5,121/150,0.6666666666666599,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/split/NCD/3,browse_product,0.7925,0.7983333333333333,317/400,479/600,0.5833333333333357,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/split/NCD/3,checkout,0.6308333333333334,0.6358333333333334,757/1200,763/1200,0.5000000000000004,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/split/NCD/4,add_to_cart,0.5441666666666667,0.8041666666666667,653/1200,193/240,26.0,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/split/NCD/4,browse_product,0.5558333333333333,0.8266666666666667,667/1200,62/75,27.083333333333336,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/split/NCD/4,checkout,0.43083333333333335,0.6525,517/1200,261/400,22.16666666666666,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/split/NCD/5,add_to_cart,0.7841666666666667,0.7883333333333333,941/1200,473/600,0.4166666666666652,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/split/NCD/5,browse_product,0.7791666666666667,0.7883333333333333,187/240,473/600,0.9166666666666656,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/split/NCD/5,checkout,0.6133333333333333,0.6158333333333333,46/75,739/1200,0.2500000000000058,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/split/NCD/6,add_to_cart,0.3725,0.5916666666666667,149/400,71/120,21.916666666666668,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/split/NCD/6,browse_product,0.3475,0.5558333333333333,139/400,667/1200,20.833333333333332,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/split/NCD/6,checkout,0.3025,0.45,121/400,9/20,14.750000000000002,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/split/NCD/8,add_to_cart,0.43333333333333335,0.8025,13/30,321/400,36.916666666666664,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/split/NCD/8,browse_product,0.4116666666666667,0.7816666666666666,247/600,469/600,36.99999999999999,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/split/NCD/8,checkout,0.3125,0.6316666666666667,5/16,379/600,31.91666666666667,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/split/NCD/9,add_to_cart,0.25,0.7675,1/4,307/400,51.74999999999999,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/split/NCD/9,browse_product,0.25583333333333336,0.7933333333333333,307/1200,119/150,53.75,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
opentelemetry_demo,v3-main-771601/opentelemetry_demo/split/NCD/9,checkout,0.15916666666666668,0.34833333333333333,191/1200,209/600,18.916666666666664,identified calibration-event interval under empirical Q; not a population or future-business confidence interval
